  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     63          0.145867            0.306478            0.139972            0.32606             0.138887           0.278777             0.126323           0.270908
     64          0.147104            0.297251            0.141266            0.332973            0.140077           0.279165             0.127714           0.267584
     65          0.148344            0.296273            0.142747            0.343805            0.141213           0.273845             0.128553           0.279553
     66          0.149573            0.295547            0.144131            0.344192            0.142359           0.270243             0.130044           0.298116
     67          0.150807            0.294436            0.145615            0.335876            0.143465           0.259715             0.131037           0.290303
     68          0.152026            0.292277            0.14693             0.312309            0.144523           0.2529               0.132463           0.279996
     69          0.153242            0.289517            0.148218            0.310521            0.145572           0.246693             0.133371           0.266143
     70          0.154439            0.2794              0.149518            0.316414            0.146579           0.234835             0.134681           0.275231
     71          0.155571            0.270156            0.150855            0.299425            0.147529           0.226191             0.135664           0.249298
     72          0.15669             0.264798            0.152013            0.281864            0.148464           0.221315             0.136758           0.266808
     73          0.157777            0.256507            0.153203            0.305083            0.149374           0.220539             0.137888           0.284817
     74          0.158828            0.245143            0.154555            0.306307            0.150302           0.220096             0.139132           0.279608
     75          0.15982             0.232616            0.155756            0.260835            0.151208           0.212227             0.140218           0.255504
     76          0.160766            0.223168            0.156729            0.248769            0.15207            0.198264             0.141261           0.22004
     77          0.16168             0.218722            0.157829            0.274239            0.15286            0.192057             0.142051           0.23949
     78          0.162589            0.215886            0.159014            0.271365            0.153671           0.189231             0.143257           0.245031
     79          0.163479            0.211601            0.16009             0.252348            0.154437           0.178925             0.144093           0.220151
     80          0.164352            0.213063            0.161117            0.250689            0.155162           0.171887             0.145091           0.215663
     81          0.165255            0.21305             0.16218             0.252966            0.155869           0.169117             0.145891           0.233672
     82          0.166128            0.210563            0.163225            0.236405            0.156571           0.163964             0.147039           0.209623
     83          0.167009            0.20473             0.16415             0.229433            0.157236           0.165183             0.147637           0.192556
     84          0.167834            0.199927            0.165137            0.246856            0.157948           0.168452             0.148643           0.216383
     85          0.168675            0.1969              0.166207            0.247448            0.158639           0.166956             0.149441           0.210897
     86          0.169475            0.193004            0.167199            0.217683            0.159339           0.164906             0.150401           0.188289
     87          0.170284            0.185006            0.168021            0.193242            0.160014           0.163188             0.15101            0.20048
     88          0.171016            0.175149            0.168809            0.19058             0.160699           0.16075              0.152071           0.22198
     89          0.171743            0.173886            0.169609            0.186893            0.161353           0.157425             0.15286            0.202032
     90          0.172465            0.170925            0.170367            0.192275            0.162011           0.151939             0.153755           0.189786
     91          0.173168            0.163323            0.171211            0.179858            0.162619           0.142353             0.154441           0.165016
     92          0.173826            0.163853            0.171866            0.176009            0.163197           0.138031             0.15513            0.172109
     93          0.174533            0.153354            0.172678            0.177695            0.16377            0.136479             0.155875           0.191115
     94          0.175104            0.131513            0.173346            0.154455            0.164334           0.12645              0.156723           0.156372
     95          0.175629            0.118235            0.173965            0.153822            0.164823           0.131714             0.157178           0.162689
     96          0.17609             0.117262            0.174628            0.153464            0.165432           0.133986             0.158078           0.165016
     97          0.176606            0.128884            0.175244            0.14247             0.16594            0.120964             0.158554           0.129165
     98          0.177164            0.128479            0.175815            0.1254              0.16644            0.118083             0.159155           0.116808
     99          0.177677            0.118812            0.176289            0.122694            0.166924           0.118304             0.159527           0.126173
    100          0.178154            0.111984            0.176838            0.125755            0.167426           0.110547             0.160206           0.160362
    101          0.17861             0.107863            0.177337            0.130898            0.167845           0.105338             0.160863           0.12512
    102          0.179053            0.107075            0.177929            0.120754            0.168304           0.107831             0.161249           0.132434
    103          0.179502            0.103915            0.178343            0.0946576           0.168744           0.106502             0.161967           0.159364
    104          0.179919            0.0954449           0.178718            0.11918             0.169191           0.0958625            0.162577           0.128445
    105          0.180298            0.0869445           0.179336            0.112568            0.169543           0.094588             0.163037           0.114481
    106          0.180643            0.0806811           0.179656            0.0841574           0.169979           0.0909308            0.163531           0.0976911
    107          0.18097             0.0772696           0.180038            0.0736903           0.1703             0.0821203            0.163851           0.102179
    108          0.181287            0.0768259           0.18027             0.0704319           0.170664           0.0824528            0.164382           0.121352
    109          0.18161             0.0693549           0.180625            0.0710542           0.170988           0.0754155            0.164863           0.112209
    110          0.181865            0.0630639           0.180862            0.0563729           0.171292           0.0733098            0.165317           0.102567
    111          0.182136            0.0552855           0.181094            0.0773793           0.171598           0.0718137            0.165717           0.0825082
    112          0.182326            0.057975            0.181507            0.0682342           0.171891           0.0681011            0.166005           0.0555227
    113          0.182619            0.0618497           0.181663            0.0548277           0.172166           0.0650535            0.16618            0.0673808
    114          0.182841            0.0458136           0.181964            0.0491837           0.172433           0.0623937            0.166567           0.112541
    115          0.183001            0.043804            0.182073            0.0526564           0.172686           0.0599002            0.167118           0.102734
    116          0.183206            0.047587            0.182402            0.056896            0.172932           0.053417             0.167423           0.0584041
    117          0.183397            0.044214            0.182547            0.0297533           0.173131           0.0551902            0.167605           0.0388991
    118          0.183575            0.0373401           0.18265             0.00919089          0.173392           0.0557997            0.167747           0.0384004
    119          0.183708            0.0325005           0.182624           -0.0317612           0.173596           0.0528629            0.167925           0.0612855
    120          0.183846            0.0268563           0.182386           -0.0181641           0.173832           0.0546361            0.168258           0.0735315
    121          0.183932            0.0223981           0.182472            0.0309783           0.174051           0.0469338            0.168537           0.0632803
    122          0.184032            0.0215453           0.182644            0.0241551           0.174224           0.0429442            0.168785           0.0441632
    123          0.184112            0.0143661           0.182674            0.0144082           0.174409           0.0446065            0.168905           0.0312523
    124          0.184152            0.0113057           0.182764            0.0173549           0.174595           0.0457148            0.169045           0.035796
    125          0.184206            0.00762017          0.182818           -0.00508157          0.17479            0.0427779            0.169204           0.0390653
    126          0.184215            0.00317081          0.182722           -0.00771329          0.174952           0.0342445            0.169371           0.0486516
    127          0.184232            0.00772245          0.182754           -0.00791761          0.175076           0.0327484            0.169609           0.0431104
    128          0.18428             0.00516535          0.182656           -0.0159885           0.175225           0.0341891            0.16973            0.0154599
    129          0.184275            0.00357994          0.182621           -0.0199217           0.17536            0.0302549            0.169738           0.00110824
    130          0.18431             0.00690418          0.18249            -0.0554233           0.175477           0.0255449            0.169739           0.0172331
    131          0.184333           -0.00213007          0.182159           -0.0379024           0.175573           0.0248799            0.169882           0.018563
    132          0.184292           -0.00622295          0.182174           -0.0116466           0.175684           0.0254894            0.169894           0.0125785
    133          0.184281           -0.00337938          0.182062           -0.0151201           0.175786           0.0237717            0.169986           0.00969707
    134          0.184264           -0.00419862          0.182048           -0.00337137          0.175882           0.0216106            0.169975           0.0120798
    135        nan                 nan                 nan                 nan                   0.175966           0.0186184            0.170087           0.0174547
    136        nan                 nan                 nan                 nan                   0.176037           0.0130218            0.17012           -0.00947542
    137        nan                 nan                 nan                 nan                   0.176074           0.0124122            0.170008          -0.00127447
    138        nan                 nan                 nan                 nan                   0.176141           0.0125785            0.17011            0.0128555
    139        nan                 nan                 nan                 nan                   0.176179           0.00947542           0.170115           0.0111378
    140        nan                 nan                 nan                 nan                   0.17622            0.00825636           0.170203           0.0165127
    141        nan                 nan                 nan                 nan                   0.176248           0.00676024           0.170253          -0.0060953
    142        nan                 nan                 nan                 nan                   0.176276           0.00637236           0.170152          -0.00786848
    143        nan                 nan                 nan                 nan                   0.176301           0.00459918           0.170187           0.0117473
    144        nan                 nan                 nan                 nan                   0.176314           0.00160694           0.17025           -0.0112486
    145        nan                 nan                 nan                 nan                   0.176314          -0.00060953           0.170094          -0.0199483
    146        nan                 nan                 nan                 nan                   0.176309           0.000886589          0.170083          -0.0269856
    147        nan                 nan                 nan                 nan                   0.176322          -0.000775766          0.169869          -0.0318064
    148        nan                 nan                 nan                 nan                   0.176303          -0.00809013           0.169818          -0.0149058
    149        nan                 nan                 nan                 nan                   0.176254          -0.0116365            0.169744          -0.0177318
