  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     21          0.0806943          0.223296             0.0775545          0.197217             0.0812688           0.248097            0.0744757           0.295176
     22          0.0816353          0.227504             0.0786693          0.184006             0.0823342           0.253876            0.075662            0.285019
     23          0.0825902          0.225194             0.0790879          0.215096             0.0833844           0.24746             0.0768509           0.303707
     24          0.0835119          0.221824             0.0804618          0.18546              0.0843964           0.243042            0.0781929           0.3203
     25          0.0844387          0.219237             0.0806334          0.161391             0.0854098           0.24265             0.0795201           0.0795983
     26          0.0853389          0.213091             0.0818067          0.311964             0.0864185           0.251486            0.0788563           0.0467558
     27          0.0862145          0.217123             0.083233           0.280118             0.0875055           0.264328            0.0799097           0.295754
     28          0.0871482          0.227143             0.084141           0.233679             0.0886212           0.27092             0.0813209           0.317889
     29          0.0881074          0.229546             0.0851804          0.21628              0.0897632           0.266423            0.0825588           0.246078
     30          0.0890611          0.228435             0.0859433          0.163622             0.0908414           0.258301            0.0833715           0.171779
     31          0.090011           0.228012             0.0865439          0.199417             0.0919157           0.258611            0.0839903           0.230413
     32          0.0909612          0.219932             0.0876051          0.259741             0.0929965           0.254389            0.0852916           0.324976
     33          0.0918437          0.206469             0.0887084          0.308426             0.0940356           0.245426            0.0866984           0.323911
     34          0.0926818          0.202925             0.0901754          0.281322             0.0950417           0.235198            0.0879909           0.328913
     35          0.0935348          0.209226             0.0910527          0.245127             0.0959956           0.230456            0.0894393           0.241575
     36          0.0944253          0.226212             0.0922181          0.2883               0.0969622           0.24117             0.090004            0.249923
     37          0.0954199          0.237182             0.0934552          0.248483             0.0980053           0.250142            0.091522            0.40125
     38          0.0964018          0.225836             0.0942888          0.158111             0.0990467           0.239596            0.0933478           0.3086
     39          0.0973018          0.230057             0.0947728          0.20703              0.100002            0.234342            0.0940937           0.237459
     40          0.098319           0.235453             0.096014           0.264452             0.101               0.223868            0.0953266           0.207686
     41          0.099264           0.222543             0.0969766          0.268787             0.101868            0.218268            0.0958244           0.237045
     42          0.100174           0.217684             0.0982539          0.243867             0.102818            0.229559            0.097302            0.292871
     43          0.101078           0.216149             0.0990088          0.206075             0.103781            0.235686            0.098265            0.157269
     44          0.101975           0.217597             0.0999712          0.202536             0.104782            0.246007            0.0986125           0.243883
     45          0.102891           0.22249              0.100697           0.189151             0.105831            0.253673            0.100297            0.166323
     46          0.103829           0.234432             0.101547           0.194782             0.106896            0.253949            0.0999986           0.0695337
     47          0.104845           0.22196              0.10232            0.175708             0.107947            0.225409            0.100877            0.277636
     48          0.105678           0.210183             0.103012           0.220533             0.108775            0.207268            0.102312            0.302081
     49          0.106596           0.191131             0.104158           0.251604             0.109674            0.207419            0.103394            0.18261
     50          0.107271           0.171403             0.105108           0.197077             0.110503            0.194849            0.103834            0.108421
     51          0.108025           0.184615             0.1058             0.226029             0.111298            0.188754            0.104298            0.159019
     52          0.10881            0.1976               0.106992           0.226014             0.112076            0.17943             0.105159            0.227952
     53          0.109671           0.197027             0.107683           0.181991             0.112793            0.173785            0.106197            0.220168
     54          0.110452           0.187357             0.108509           0.182693             0.113524            0.17998             0.106994            0.109634
     55          0.111233           0.184497             0.109206           0.167809             0.114293            0.176825            0.107111            0.178385
     56          0.111989           0.182876             0.109907           0.19258              0.114998            0.167739            0.10848             0.217103
     57          0.112757           0.167055             0.110811           0.214162             0.115691            0.166953            0.10892             0.0663988
     58          0.113381           0.155415             0.111692           0.166506             0.116389            0.1734              0.109034            0.0464852
     59          0.114052           0.155121             0.112198           0.156759             0.117136            0.169452            0.109307            0.0494409
     60          0.114674           0.157682             0.112998           0.173091             0.117801            0.156653            0.109446            0.125088
     61          0.115366           0.168168             0.113641           0.169776             0.118441            0.151899            0.11035             0.296515
     62          0.116075           0.152847             0.114413           0.133159             0.119067            0.144218            0.111917            0.226586
     63          0.11664            0.141833             0.11475            0.118804             0.119643            0.133171            0.112238            0.149441
     64          0.117257           0.139098             0.115403           0.145191             0.120177            0.131418            0.113162            0.217405
     65          0.117799           0.130841             0.11596            0.141626             0.120738            0.130489            0.11405             0.258762
     66          0.118348           0.127762             0.116583           0.124812             0.121264            0.130333            0.115318            0.130491
     67          0.118863           0.115885             0.117              0.133784             0.121824            0.130083            0.115137            0.0671514
     68          0.119313           0.110317             0.117698           0.112093             0.122348            0.123831            0.115878            0.108429
     69          0.119783           0.125882             0.117934           0.109653             0.122856            0.119653            0.116041            0.0508084
     70          0.120362           0.126974             0.118612           0.138079             0.123346            0.119512            0.116301            0.0900922
     71          0.120841           0.118122             0.119085           0.124986             0.123852            0.111764            0.116792            0.119229
     72          0.121347           0.109601             0.119653           0.0957167            0.124277            0.0994538           0.117295            0.128981
     73          0.121754           0.0974081            0.119883           0.101486             0.124681            0.100899            0.117866            0.126917
     74          0.122158           0.10176              0.120499           0.106907             0.125118            0.0994192           0.118353            0.184954
     75          0.122602           0.0966889            0.120774           0.0884841            0.125509            0.0933966           0.119408            0.177767
     76          0.122964           0.082774             0.121236           0.0890185            0.125896            0.089564            0.119834            0.1222
     77          0.123292           0.0805194            0.121515           0.0854388            0.126256            0.0815794           0.120426            0.100949
     78          0.123635           0.0729414            0.121948           0.0824025            0.126576            0.0830037           0.120675            0.20692
     79          0.1239             0.0733862            0.122202           0.0876745            0.126947            0.086507            0.12215             0.178619
     80          0.124247           0.0823361            0.122679           0.077988             0.127297            0.0757294           0.122164           -0.0463225
     81          0.124586           0.0745087            0.122852           0.0630081            0.127578            0.0718291           0.121764           -0.00834835
     82          0.124868           0.0623508            0.123204           0.0641475            0.127895            0.0681197           0.122094            0.166476
     83          0.125106           0.0558662            0.123387           0.0611208            0.128146            0.0610099           0.123152            0.132904
     84          0.125333           0.0581967            0.123713           0.0664634            0.128404            0.0661578           0.123202            0.096459
     85          0.125591           0.0575882            0.12394            0.0600275            0.128697            0.0657713           0.123955            0.0238169
     86          0.125813           0.0456449            0.124214           0.0398864            0.128952            0.0560744           0.1234              0.0302072
     87          0.125971           0.0346798            0.124273           0.0317828            0.129165            0.0531544           0.124207            0.171897
     88          0.126102           0.0400415            0.124478           0.0384215            0.129395            0.0556638           0.124833            0.0460637
     89          0.126305           0.0393816            0.124593           0.0608681            0.129629            0.0524244           0.124591           -0.0308103
     90          0.12643            0.0283789            0.124986           0.0637486            0.129832            0.0439379           0.124576            0.124783
     91          0.126541           0.0285321            0.125124           0.0265258            0.129995            0.0409722           0.125631            0.156909
     92          0.126668           0.0247011            0.125207           0.0194887            0.130173            0.0431166           0.125883            0.05833
     93          0.126747           0.0212816            0.125287           0.0256119            0.130354            0.0404247           0.126117            0.0597708
     94          0.126845           0.0280727            0.12542            0.020863             0.13051             0.0349496           0.126382            0.0555357
     95          0.126981           0.0261262            0.12546            0.0290726            0.130645            0.0364552           0.12658             0.0573804
     96          0.127063           0.0176049            0.125662           0.0196536            0.130814            0.0374134           0.12686             0.0535746
     97          0.127128           0.0120288            0.125624           0.0145998            0.130957            0.0315276           0.127026            0.0386
     98          0.127163           0.00970061           0.125784           0.0123537            0.131076            0.0276494           0.127181            0.0275184
     99          0.127208           0.0120852            0.125727           0.0109283            0.131188            0.02514             0.127256            0.0110098
    100          0.127264           0.0151173            0.125875           0.0134336            0.131286            0.0250487           0.127273            0.0214149
    101          0.127334           0.0143376            0.125839           0.00382625           0.131396            0.022813            0.127434            0.0245003
    102          0.127383           0.00697388           0.125907           0.00226299           0.131476            0.0174742           0.127477            0.0231188
    103          0.127392           0.00446155           0.125858           0.00471484           0.131542            0.0158779           0.127627            0.0501248
    104          0.127421           0.0116087            0.125946           0.0140214            0.131608            0.0130496           0.127895            0.0283764
    105          0.127489           0.00948621           0.125975           0.00800249           0.131651            0.00935335          0.127863           -0.0465692
    106          0.1275             0.00450984           0.126013          -0.000129584          0.131686            0.0143266           0.127507            0.0396151
    107          0.127527           0.00641077           0.125974          -0.00112488           0.13177             0.0154672           0.128193            0.0408767
    108          0.127553           0.00299299           0.126004           0.00397264           0.131815            0.00990086          0.127848            0.00836682
    109          0.127552           0.00550114           0.126007           0.00908363           0.131853            0.00886797          0.128263            0.0583916
    110          0.127599           0.00791768           0.126079          -0.0147068            0.131889            0.00798456          0.128334            0.0283445
    111          0.127618           0.00292335           0.125884          -0.0048446            0.131919            0.00778555          0.128499            0.0319723
    112          0.127623          -0.000326751          0.126039           0.00719562           0.131954            0.0108134           0.128601            0.0400401
    113          0.127615           8.67534e-05          0.125944          -0.00551327           0.132009            0.00844082          0.128833            0.0161836
    114          0.127624           0                    0.125993          -0.022508             0.132024            0.00383259          0.128735           -0.00339547
    115          0.127615           0.0037304            0.125757          -0.0101452            0.132041            0.00296569          0.128805           -0.00670275
    116          0.127655           0.00759092           0.125908           0.00207626           0.132049            0.00351321          0.12868             0.0433843
    117          0.127678           0.0041584            0.125774          -0.00839409           0.13207             0.00511012          0.129166            0.116755
    118          0.12769            0.00143143           0.125839           0.00527716         nan                 nan                 nan                 nan
    119          0.12769            0.00226135           0.125818           0.00601505         nan                 nan                 nan                 nan
    120          0.127709           0.00442442           0.125889           0.0169561          nan                 nan                 nan                 nan
