  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     30          0.183518             0.238313           0.182887            0.297431            0.198835              0.569894          0.192508             0.576729
     31          0.184403             0.213853           0.184121            0.236849            0.201063              0.506476          0.194589             0.573529
     32          0.1853               0.199046           0.18486             0.195684            0.203056              0.451684          0.197287             0.55427
     33          0.186062             0.181203           0.185751            0.176701            0.204827              0.414685          0.199208             0.480653
     34          0.18681              0.169488           0.186333            0.164444            0.206511              0.375408          0.201293             0.372316
     35          0.187474             0.155874           0.187122            0.199806            0.207956              0.336837          0.202311             0.337379
     36          0.188109             0.126262           0.187998            0.19449             0.209318              0.327018          0.204104             0.430418
     37          0.188526             0.123279           0.188742            0.155495          nan                   nan               nan                  nan
     38          0.189136             0.12957            0.189294            0.141719          nan                   nan               nan                  nan
     39          0.189606             0.119102           0.189923            0.135156          nan                   nan               nan                  nan
     40          0.190129             0.110587           0.19042             0.129028          nan                   nan               nan                  nan
     41          0.190528             0.106248           0.190999            0.115089          nan                   nan               nan                  nan
     42          0.191014             0.105001           0.191379            0.0856387         nan                   nan               nan                  nan
     43          0.191403             0.0926894          0.191712            0.0387788         nan                   nan               nan                  nan
     44          0.191786             0.099957           0.191702            0.113028          nan                   nan               nan                  nan
     45          0.192236             0.120024           0.192654            0.16363           nan                   nan               nan                  nan
     46          0.192787             0.102777           0.193066            0.0842828         nan                   nan               nan                  nan
     47          0.193092             0.0900319          0.193357            0.105489          nan                   nan               nan                  nan
     48          0.193537             0.0949131          0.193945            0.055375          nan                   nan               nan                  nan
     49          0.193883             0.089598           0.193818           -0.0281485         nan                   nan               nan                  nan
     50          0.194283             0.0998486          0.19371             0.0101421         nan                   nan               nan                  nan
     51          0.194715             0.0908996          0.193902            0.0535852         nan                   nan               nan                  nan
     52          0.195041             0.0946419          0.194157            0.0493548         nan                   nan               nan                  nan
     53          0.195504             0.0986011          0.194314           -0.0129082         nan                   nan               nan                  nan
     54          0.195863             0.0909539          0.194049            0.0464803         nan                   nan               nan                  nan
     55          0.196262             0.0976249          0.194701            0.143834          nan                   nan               nan                  nan
     56          0.196676             0.09513            0.195248            0.0823846         nan                   nan               nan                  nan
     57          0.197054             0.0909539          0.195388            0.0465345         nan                   nan               nan                  nan
     58          0.197434             0.0866692          0.195636            0.0863438         nan                   nan               nan                  nan
     59          0.197777             0.0917674          0.196107            0.0802151         nan                   nan               nan                  nan
     60          0.198199             0.0919301          0.196304            0.0794016         nan                   nan               nan                  nan
     61          0.198543             0.0835235          0.196769            0.0638901         nan                   nan               nan                  nan
     62          0.198895             0.0874285          0.196837            0.0327586         nan                   nan               nan                  nan
     63          0.199271             0.0976791          0.197042            0.0561343         nan                   nan               nan                  nan
     64          0.199709             0.0881336          0.197304            0.0933402         nan                   nan               nan                  nan
     65          0.200006             0.0810829          0.19782             0.0770694         nan                   nan               nan                  nan
     66          0.200385             0.10012            0.197947            0.0433346         nan                   nan               nan                  nan
     67          0.20084              0.0925809          0.198181            0.0919301         nan                   nan               nan                  nan
     68          0.201156             0.0909539          0.198713            0.0834693         nan                   nan               nan                  nan
     69          0.201598             0.0973537          0.198876            0.0969198         nan                   nan               nan                  nan
     70          0.201967             0.0875912          0.19952             0.112811          nan                   nan               nan                  nan
     71          0.202328             0.0865607          0.199816            0.0710492         nan                   nan               nan                  nan
