  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     57          0.177506           0.0179307            0.176428           0.0210926            0.201362            0.0223952           0.200417           0.0231988
     58          0.177599           0.020172             0.176554           0.0274602            0.201462            0.0251812           0.200519           0.0258241
     59          0.177675           0.0233099            0.176656           0.0264653            0.201571            0.0262527           0.200632           0.025717
     60          0.177793           0.0320035            0.176775           0.026316             0.20168             0.0207343           0.200733           0.0185376
     61          0.177941           0.0301259            0.176876           0.0281606            0.201744            0.0259313           0.200787           0.0256634
     62          0.178044           0.0242293            0.177009           0.0257846            0.201896            0.0320926           0.200947           0.0301103
     63          0.178143           0.0257818            0.177091           0.0220149            0.202012            0.0270564           0.201038           0.0268957
     64          0.178259           0.00938175           0.177193           0.00951321           0.202122            0.0280208           0.201171           0.0264135
     65          0.178221          -0.00723087           0.17717           -0.00622592           0.202245            0.0264135           0.201258           0.0265206
     66          0.178199           0.00269287           0.177141           0.000547881          0.202342            0.0285565           0.201392           0.0350929
     67          0.178244           0.0328047            0.177174           0.0314285            0.202483            0.0295745           0.20155            0.0296281
     68          0.178472           0.0578755            0.177403           0.0544708            0.202588            0.0288244           0.201639           0.0243775
     69          0.178726           0.0417404            0.177628           0.0359034            0.202723            0.0312354           0.201754           0.0241096
     70          0.17882            0.0235164            0.177702           0.0250836            0.202849            0.0318247           0.20184            0.0274314
     71          0.178922           0.0292582            0.177837           0.0327134            0.202989            0.0363788           0.201982           0.0353608
     72          0.179064           0.0297076            0.177974           0.0273776            0.203152            0.0297352           0.202134           0.0319855
     73          0.17917            0.0344072            0.178066           0.0304694            0.203236            0.0281815           0.202249           0.0338607
     74          0.179351           0.0342726            0.178228           0.033262             0.203387            0.0317176           0.202417           0.0325212
     75          0.179455           0.0271442            0.178343           0.0287648            0.203501            0.0316104           0.20252            0.0332713
     76          0.179577           0.0255446            0.178468           0.0212423            0.20365             0.0355216           0.202694           0.0381468
     77          0.179668           0.0224952            0.17852            0.0219686            0.203797            0.0351465           0.202838           0.0345036
     78          0.179764           0.0292938            0.178651           0.0290585          nan                 nan                 nan                nan
     79          0.179912           0.0308434            0.178762           0.0277104          nan                 nan                 nan                nan
     80          0.180021           0.0271942            0.178882           0.0288588          nan                 nan                 nan                nan
     81          0.180139           0.0343248            0.179002           0.0355992          nan                 nan                 nan                nan
     82          0.180307           0.0272348            0.179179           0.0286092          nan                 nan                 nan                nan
     83          0.180366           0.0204705            0.179241           0.0185735          nan                 nan                 nan                nan
     84          0.180478           0.0305947            0.179334           0.0278344          nan                 nan                 nan                nan
     85          0.180621           0.0364238            0.179473           0.0382957          nan                 nan                 nan                nan
     86          0.180782           0.033925             0.179653           0.0332439          nan                 nan                 nan                nan
     87          0.180903           0.0369817            0.17975            0.031168           nan                 nan                 nan                nan
     88          0.18109            0.0412912            0.179912           0.0363913          nan                 nan                 nan                nan
     89          0.181248           0.0277112            0.180053           0.0315816          nan                 nan                 nan                nan
     90          0.181321           0.0415835            0.180176           0.0430381          nan                 nan                 nan                nan
     91          0.181594           0.0335667            0.180412           0.0316316          nan                 nan                 nan                nan
     92          0.1816             0.0220298            0.180439           0.0227339          nan                 nan                 nan                nan
     93          0.181778           0.0420733            0.180601           0.0376709          nan                 nan                 nan                nan
     94          0.181951           0.0333541            0.180753           0.0342757          nan                 nan                 nan                nan
     95          0.182056           0.0286329            0.180887           0.0354283          nan                 nan                 nan                nan
     96          0.18219            0.034208             0.181048           0.0354283          nan                 nan                 nan                nan
     97          0.182341           0.0208457            0.181182           0.0187767          nan                 nan                 nan                nan
     98          0.182363           0.0329139            0.181205           0.0297658          nan                 nan                 nan                nan
     99          0.182615           0.0455605            0.18143            0.0398361          nan                 nan                 nan                nan
    100          0.182743           0.039681             0.181537           0.0372952          nan                 nan                 nan                nan
    101          0.182946           0.0440869            0.181741           0.0457563          nan                 nan                 nan                nan
    102          0.18311            0.0366131            0.181918           0.0355133          nan                 nan                 nan                nan
    103          0.183251           0.0333944            0.182037           0.0314703          nan                 nan                 nan                nan
    104          0.183389           0.0323319            0.18218            0.0341578          nan                 nan                 nan                nan
    105          0.18352            0.0370195            0.182321           0.0425968          nan                 nan                 nan                nan
    106          0.183697           0.0402171            0.182535           0.0407884          nan                 nan                 nan                nan
    107          0.183855           0.0402324            0.182661           0.0358591          nan                 nan                 nan                nan
    108          0.184032           0.0409495            0.182834           0.0342177          nan                 nan                 nan                nan
    109          0.184197           0.0302873            0.182946           0.0319862          nan                 nan                 nan                nan
    110          0.184285           0.0321138            0.183101           0.0354061          nan                 nan                 nan                nan
    111          0.184464           0.0356427            0.183242           0.0295255          nan                 nan                 nan                nan
    112          0.184582           0.0370352            0.183347           0.0357394          nan                 nan                 nan                nan
    113          0.184773           0.0389702            0.183539           0.0366573          nan                 nan                 nan                nan
    114          0.184907           0.0339776            0.183652           0.0371104          nan                 nan                 nan                nan
    115          0.185056           0.0389493            0.183849           0.0418276          nan                 nan                 nan                nan
    116          0.185231           0.0372446            0.184001           0.0322262          nan                 nan                 nan                nan
    117          0.185366           0.040296             0.184117           0.0386676          nan                 nan                 nan                nan
    118          0.185567           0.0444206            0.184323           0.043699           nan                 nan                 nan                nan
    119          0.185736           0.0321212            0.184481           0.0342311          nan                 nan                 nan                nan
    120          0.185835           0.0294621            0.184608           0.0287972          nan                 nan                 nan                nan
    121          0.185982           0.0474647            0.184721           0.0447282          nan                 nan                 nan                nan
    122          0.18623            0.0437924            0.184981           0.0443912          nan                 nan                 nan                nan
    123          0.186347           0.031066             0.185091           0.0296287          nan                 nan                 nan                nan
    124          0.186489           0.0322803            0.185228           0.0338685          nan                 nan                 nan                nan
    125          0.186616           0.0328874            0.185373           0.0370484          nan                 nan                 nan                nan
    126          0.186763           0.0351083            0.185537           0.0343733          nan                 nan                 nan                nan
    127          0.186909           0.0382195            0.18566            0.0354522          nan                 nan                 nan                nan
    128          0.187082           0.0328256            0.185832           0.0322862          nan                 nan                 nan                nan
    129          0.187182           0.0284184            0.185929           0.0239538          nan                 nan                 nan                nan
    130          0.187318           0.0317618            0.186032           0.0212754          nan                 nan                 nan                nan
    131          0.187447           0.0429062            0.186106           0.0341114          nan                 nan                 nan                nan
    132          0.187676           0.0476311            0.186316           0.0440127          nan                 nan                 nan                nan
    133          0.187844           0.0355104            0.186473           0.0416143          nan                 nan                 nan                nan
    134          0.187972           0.0343535            0.186663           0.037947           nan                 nan                 nan                nan
    135          0.18813            0.0377272            0.186789           0.0416405          nan                 nan                 nan                nan
    136          0.188286           0.0334353            0.18701            0.0359232          nan                 nan                 nan                nan
    137          0.188409           0.0386938            0.187089           0.0288397          nan                 nan                 nan                nan
    138          0.188609           0.0492039            0.18725            0.0432307          nan                 nan                 nan                nan
    139          0.188819           0.0359103            0.187449           0.041662           nan                 nan                 nan                nan
    140          0.188908           0.0320512            0.187597           0.0364728          nan                 nan                 nan                nan
    141          0.189086           0.0393452            0.187753           0.0371251          nan                 nan                 nan                nan
    142          0.189236           0.0373092            0.187907           0.0371314          nan                 nan                 nan                nan
    143          0.189397           0.0394979            0.188062           0.0394387          nan                 nan                 nan                nan
    144          0.189565           0.0348661            0.188235           0.0306786          nan                 nan                 nan                nan
    145          0.189687           0.0302216            0.188318           0.0237044          nan                 nan                 nan                nan
    146          0.189817           0.0413993            0.188433           0.041284           nan                 nan                 nan                nan
    147          0.190032           0.0370147            0.188662           0.0448849          nan                 nan                 nan                nan
    148          0.190125           0.0345965            0.188807           0.0334735          nan                 nan                 nan                nan
    149          0.19032            0.0407145            0.188941           0.0358353          nan                 nan                 nan                nan
    150          0.190465           0.0350002            0.189106           0.0387489          nan                 nan                 nan                nan
    151          0.190612           0.0370921            0.189264           0.0411302          nan                 nan                 nan                nan
    152          0.190774           0.0347961            0.189448           0.0312285          nan                 nan                 nan                nan
    153          0.190902           0.0420857            0.189524           0.0326503          nan                 nan                 nan                nan
    154          0.191124           0.0519116            0.18972            0.0455755          nan                 nan                 nan                nan
    155          0.191335           0.0419164            0.189904           0.0412315          nan                 nan                 nan                nan
    156          0.191474           0.0336102            0.190064           0.0294356          nan                 nan                 nan                nan
    157          0.191615           0.0368223            0.190149           0.0345972          nan                 nan                 nan                nan
    158          0.191781           0.038152             0.190352           0.0404119          nan                 nan                 nan                nan
    159          0.191933           0.0382031            0.190486           0.0336975          nan                 nan                 nan                nan
    160          0.192099           0.0381764            0.190633           0.0352224          nan                 nan                 nan                nan
    161          0.192251           0.0224296            0.190779           0.0250723          nan                 nan                 nan                nan
    162          0.192286           0.0309264            0.190842           0.0244839          nan                 nan                 nan                nan
    163          0.192509           0.0433175            0.190983           0.0353153          nan                 nan                 nan                nan
    164          0.192647           0.0381362            0.191136           0.0316462          nan                 nan                 nan                nan
    165          0.192826           0.0381046            0.191247           0.0339379          nan                 nan                 nan                nan
    166          0.192964           0.0315782            0.191419           0.0356884          nan                 nan                 nan                nan
    167          0.19309            0.0374223            0.191545           0.0430105          nan                 nan                 nan                nan
    168          0.193276           0.04056              0.191778           0.0379048          nan                 nan                 nan                nan
    169          0.193428           0.0421775            0.19186            0.0433527          nan                 nan                 nan                nan
    170          0.193628           0.0414698            0.192139           0.0420911          nan                 nan                 nan                nan
    171          0.193773           0.0355162            0.192211           0.0223736          nan                 nan                 nan                nan
    172          0.193924           0.0305378            0.192325           0.026358           nan                 nan                 nan                nan
    173          0.194028           0.0358312            0.192431           0.0397413          nan                 nan                 nan                nan
    174          0.194222           0.0365427            0.192656           0.0398946          nan                 nan                 nan                nan
    175          0.194332           0.0335358            0.192763           0.0284287          nan                 nan                 nan                nan
    176          0.194502           0.0397475            0.192893           0.0353481          nan                 nan                 nan                nan
    177          0.194663           0.0346227            0.193058           0.0324241          nan                 nan                 nan                nan
    178          0.19479            0.0307643            0.193164           0.0273791          nan                 nan                 nan                nan
    179          0.19492            0.0338999            0.193286           0.0382492          nan                 nan                 nan                nan
    180          0.195073           0.0365777            0.193482           0.0337938          nan                 nan                 nan                nan
    181          0.195225           0.0303039            0.193568           0.0239629          nan                 nan                 nan                nan
    182          0.195325           0.0360216            0.193682           0.0290081          nan                 nan                 nan                nan
    183          0.195525           0.0356753            0.193809           0.0380948          nan                 nan                 nan                nan
    184          0.195623           0.0296471            0.193999           0.029619           nan                 nan                 nan                nan
    185          0.195772           0.0405415            0.194056           0.0274803          nan                 nan                 nan                nan
    186          0.19596            0.0376437            0.194228           0.0354835          nan                 nan                 nan                nan
    187          0.196085           0.0375406            0.194352           0.0366671          nan                 nan                 nan                nan
    188          0.196273           0.0354263            0.194534           0.0297348          nan                 nan                 nan                nan
    189          0.196381           0.0293415            0.1946             0.0262779          nan                 nan                 nan                nan
    190          0.196518           0.0379466            0.194753           0.0317414          nan                 nan                 nan                nan
    191          0.196697           0.0366752            0.194864           0.0346437          nan                 nan                 nan                nan
    192          0.196823           0.0295309            0.195042           0.0357215          nan                 nan                 nan                nan
    193          0.196943           0.0341257            0.195162           0.0300806          nan                 nan                 nan                nan
    194          0.197108           0.0352141            0.195292           0.0277853          nan                 nan                 nan                nan
    195          0.197236           0.0348239            0.195393           0.0395008          nan                 nan                 nan                nan
    196          0.197398           0.0366985            0.195622           0.0520678          nan                 nan                 nan                nan
    197          0.197542           0.0306487            0.195827           0.0427511          nan                 nan                 nan                nan
    198          0.197653           0.03129              0.195978           0.0333881          nan                 nan                 nan                nan
    199          0.197803           0.0327569            0.196106           0.0293239          nan                 nan                 nan                nan
    200          0.197926           0.0340507            0.196222           0.0305321          nan                 nan                 nan                nan
    201          0.198087           0.0315227            0.19636            0.0347206          nan                 nan                 nan                nan
    202          0.198189           0.0312562            0.196511           0.0308937          nan                 nan                 nan                nan
    203          0.198347           0.0479755            0.196617           0.0326548          nan                 nan                 nan                nan
    204          0.198589           0.0429282            0.196784           0.0294714          nan                 nan                 nan                nan
    205          0.198705           0.0346997            0.196863           0.0258544          nan                 nan                 nan                nan
    206          0.198878           0.0311889            0.196999           0.028444           nan                 nan                 nan                nan
    207          0.198965           0.0230831            0.1971             0.0306306          nan                 nan                 nan                nan
    208          0.19907            0.0320038            0.197254           0.0267631          nan                 nan                 nan                nan
    209          0.199232           0.034752             0.197323           0.0372827          nan                 nan                 nan                nan
    210          0.19936            0.0322726            0.197565           0.0350336          nan                 nan                 nan                nan
    211          0.199501           0.0383146            0.197615           0.0325896          nan                 nan                 nan                nan
    212          0.199679           0.0407137            0.197837           0.0393406          nan                 nan                 nan                nan
    213          0.19984            0.0383907            0.197943           0.0363222          nan                 nan                 nan                nan
    214          0.199999           0.0356057            0.198139           0.0288936          nan                 nan                 nan                nan
    215          0.200137           0.0316628            0.198184           0.0277048          nan                 nan                 nan                nan
    216          0.200263           0.0309869            0.19837            0.0366468          nan                 nan                 nan                nan
    217          0.200395           0.036342             0.198489           0.0323381          nan                 nan                 nan                nan
    218          0.200566           0.0393552            0.19864            0.0412471          nan                 nan                 nan                nan
    219          0.200723           0.0393271            0.198833           0.0357584          nan                 nan                 nan                nan
    220          0.200894           0.0401321            0.198938           0.0276177          nan                 nan                 nan                nan
    221          0.201057           0.0301294            0.199063           0.0295408          nan                 nan                 nan                nan
    222          0.201145           0.0281199            0.199184           0.0338833          nan                 nan                 nan                nan
    223          0.201291           0.0343423            0.199345           0.0360075          nan                 nan                 nan                nan
    224          0.201431           0.0344465            0.199484           0.0275626          nan                 nan                 nan                nan
    225          0.201579           0.0252698            0.199575           0.0300016          nan                 nan                 nan                nan
    226          0.201641           0.0346951            0.199734           0.0336526          nan                 nan                 nan                nan
    227          0.201868           0.0334953            0.199855           0.0224597          nan                 nan                 nan                nan
    228          0.201921           0.0258646            0.199921           0.0275233          nan                 nan                 nan                nan
    229          0.202083           0.0466658            0.200085           0.0351736          nan                 nan                 nan                nan
    230          0.202309           0.0391903            0.200214           0.0347417          nan                 nan                 nan                nan
    231          0.20241            0.0306543            0.200374           0.0444527          nan                 nan                 nan                nan
    232          0.202565           0.0340439            0.200585           0.0397789          nan                 nan                 nan                nan
    233          0.202693           0.0386458            0.200706           0.0331318          nan                 nan                 nan                nan
    234          0.202887           0.0327365            0.200861           0.0310026          nan                 nan                 nan                nan
    235          0.202966           0.0275593            0.200964           0.0257664          nan                 nan                 nan                nan
    236          0.203117           0.0365797            0.201075           0.0338916          nan                 nan                 nan                nan
    237          0.203271           0.0316546            0.201247           0.0327026          nan                 nan                 nan                nan
    238          0.20338            0.033298             0.201348           0.027971           nan                 nan                 nan                nan
    239          0.203549           0.0407571            0.20148            0.0335027          nan                 nan                 nan                nan
    240          0.20372            0.036061             0.201627           0.0323243          nan                 nan                 nan                nan
    241          0.203849           0.0297425            0.201749           0.0237179          nan                 nan                 nan                nan
    242          0.203968           0.0242162            0.201825           0.0229029          nan                 nan                 nan                nan
    243          0.204051           0.0305329            0.20194            0.0344465          nan                 nan                 nan                nan
    244          0.204222           0.0335356            0.202112           0.0355912          nan                 nan                 nan                nan
    245          0.20433            0.0401972            0.202236           0.0343423          nan                 nan                 nan                nan
    246          0.204557           0.0401972            0.202398           0.0312258          nan                 nan                 nan                nan
    247          0.204665           0.0310137            0.202497           0.0385113          nan                 nan                 nan                nan
    248          0.204816           0.0396199            0.202719           0.0386605          nan                 nan                 nan                nan
    249          0.204995           0.0363469            0.202819           0.0301975          nan                 nan                 nan                nan
    250          0.205119           0.0213987            0.202971           0.0295823          nan                 nan                 nan                nan
    251          0.205174           0.0320522            0.203065           0.027078           nan                 nan                 nan                nan
    252          0.205386           0.0391606            0.203196           0.0265587          nan                 nan                 nan                nan
    253          0.2055             0.0357467            0.203287           0.030599           nan                 nan                 nan                nan
    254          0.205684           0.0294549            0.203451           0.0346834          nan                 nan                 nan                nan
    255          0.205746           0.0274762            0.203576           0.0307136          nan                 nan                 nan                nan
    256          0.205913           0.0413783            0.203707           0.0304525          nan                 nan                 nan                nan
    257          0.20609            0.028816             0.203829           0.0312152          nan                 nan                 nan                nan
    258          0.206153           0.0312332            0.203967           0.0310054          nan                 nan                 nan                nan
    259          0.206351           0.0343335            0.204088           0.0315882          nan                 nan                 nan                nan
    260          0.206439           0.0262175            0.204231           0.0285337          nan                 nan                 nan                nan
    261          0.206569           0.0294362            0.204326           0.0258112          nan                 nan                 nan                nan
    262          0.206684           0.0374289            0.204446           0.0278531          nan                 nan                 nan                nan
    263          0.206881           0.0444278            0.204558           0.028586           nan                 nan                 nan                nan
    264          0.207054           0.0288179            0.204684           0.0195809          nan                 nan                 nan                nan
    265          0.207121           0.0247011            0.204721           0.0201795          nan                 nan                 nan                nan
    266          0.20726            0.0349622            0.204852           0.0303534          nan                 nan                 nan                nan
    267          0.207413           0.0238566            0.204974           0.0220672          nan                 nan                 nan                nan
    268          0.207459           0.0232499            0.205036           0.0143096          nan                 nan                 nan                nan
    269          0.207606           0.03559              0.205093           0.0347219          nan                 nan                 nan                nan
    270          0.207756           0.0356913            0.205325           0.036829           nan                 nan                 nan                nan
    271          0.207904           0.0325907            0.2054             0.0237195          nan                 nan                 nan                nan
    272          0.208027           0.0216367            0.205523           0.0209382          nan                 nan                 nan                nan
    273          0.208084           0.0254456            0.205574           0.0270933          nan                 nan                 nan                nan
    274          0.208239           0.0285138            0.205749           0.0303578          nan                 nan                 nan                nan
    275          0.208322           0.0339               0.205827           0.0194388          nan                 nan                 nan                nan
    276          0.208522           0.0361358            0.205911           0.0212251          nan                 nan                 nan                nan
    277          0.208623           0.0208684            0.206004           0.0301106          nan                 nan                 nan                nan
    278          0.208696           0.0359938            0.206162           0.0329113          nan                 nan                 nan                nan
    279          0.208923           0.0353131            0.206279           0.0268776          nan                 nan                 nan                nan
    280          0.20899            0.0195654            0.206386           0.0191457          nan                 nan                 nan                nan
    281          0.209086           0.02333              0.206438           0.0282495          nan                 nan                 nan                nan
    282          0.209184           0.0236481            0.206621           0.0257818          nan                 nan                 nan                nan
    283          0.209283           0.01877              0.206653           0.0157976          nan                 nan                 nan                nan
    284          0.209341           0.0216213            0.206753           0.0258281          nan                 nan                 nan                nan
    285          0.209463           0.0510544            0.206868           0.0326954          nan                 nan                 nan                nan
    286          0.209766           0.0388769            0.207025           0.0211932          nan                 nan                 nan                nan
    287          0.209787           0.0157306            0.207045           0.0117564          nan                 nan                 nan                nan
    288          0.209897           0.0264657            0.207123           0.0187681          nan                 nan                 nan                nan
