  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     89          0.144769           0.131183             0.137807           0.176054             0.143121           0.122535             0.134976           0.156859
     90          0.145278           0.1215               0.138375           0.160285             0.14361            0.113367             0.135588           0.149759
     91          0.145781           0.117683             0.139143           0.178986             0.144066           0.10638              0.136224           0.135337
     92          0.146258           0.118291             0.139867           0.196359             0.144496           0.104703             0.136715           0.133045
     93          0.146767           0.122164             0.140779           0.196249             0.144938           0.107386             0.137332           0.134274
     94          0.147276           0.11132              0.141502           0.197853             0.145391           0.106436             0.137834           0.15289
     95          0.147695           0.114418             0.142428           0.170244             0.145825           0.100734             0.138606           0.151492
     96          0.14823            0.122441             0.142921           0.124543             0.146231           0.0959263            0.139097           0.144001
     97          0.148715           0.120836             0.143466           0.137158             0.146624           0.0853051            0.139806           0.161163
     98          0.149237           0.113976             0.144064           0.114308             0.146942           0.0829014            0.14044            0.150206
     99          0.149665           0.106617             0.144418           0.122939             0.147315           0.0830132            0.141058           0.130529
    100          0.150125           0.10966              0.145089           0.149828             0.147633           0.0845784            0.141528           0.126001
    101          0.150579           0.0971007            0.145667           0.125207             0.14802            0.0854728            0.142108           0.134945
    102          0.150934           0.0979307            0.146132           0.127421             0.148346           0.0855287            0.142652           0.133715
    103          0.151395           0.105511             0.146729           0.128472             0.148733           0.0967089            0.143222           0.100287
    104          0.151814           0.106783             0.147203           0.137601             0.149152           0.0903921            0.143488           0.0880443
    105          0.152284           0.102966             0.147875           0.109716             0.149486           0.0873175            0.143956           0.123765
    106          0.152672           0.0901847            0.148117           0.100586             0.149879           0.0907834            0.144519           0.130865
    107          0.153036           0.0836007            0.148714           0.1324               0.150243           0.0820628            0.145047           0.0977711
    108          0.153368           0.0867544            0.14922            0.117627             0.150563           0.0815597            0.145334           0.0634478
    109          0.153759           0.0989819            0.149694           0.115802             0.150922           0.080274             0.145575           0.0867585
    110          0.154193           0.0946663            0.150185           0.119619             0.151232           0.0714416            0.146057           0.0949201
    111          0.154548           0.0847626            0.150691           0.110269             0.151518           0.0669695            0.146366           0.0913983
    112          0.1549             0.08432              0.151104           0.105123             0.15179            0.0659074            0.146819           0.111243
    113          0.155251           0.0843753            0.151567           0.0948323            0.152067           0.059367             0.147293           0.103417
    114          0.155603           0.0817749            0.151894           0.0857032            0.152285           0.0618266            0.14768            0.1222
    115          0.155932           0.0782339            0.152281           0.0912913            0.152582           0.0703795            0.148312           0.114485
    116          0.156255           0.0687174            0.152655           0.0874737            0.152871           0.0596465            0.148635           0.0637832
    117          0.156505           0.0723138            0.15301            0.101582             0.153079           0.0574663            0.148843           0.0693733
    118          0.156857           0.0788978            0.153502           0.0900187            0.15335            0.0676963            0.149213           0.0917896
    119          0.157162           0.0569879            0.15376            0.0913466            0.153643           0.0603732            0.149608           0.0816715
    120          0.157332           0.0531703            0.154263           0.0994245            0.153853           0.0618825            0.149893           0.0870939
    121          0.157605           0.0625207            0.154588           0.0630187            0.154159           0.0616589            0.150334           0.096653
    122          0.157853           0.0577072            0.154788           0.0587584            0.154367           0.0419258            0.150699           0.0843548
    123          0.158086           0.0605289            0.155078           0.0725904            0.154508           0.0439942            0.151037           0.0494725
    124          0.158358           0.0607502            0.155393           0.0787318            0.154734           0.0547272            0.151111           0.0573545
    125          0.158592           0.0567113            0.155734           0.0520084            0.154964           0.0552303            0.151515           0.0889946
    126          0.15883            0.0554387            0.155826           0.0359079            0.155194           0.0536651            0.151853           0.0671372
    127          0.159054           0.0557154            0.156033           0.0580945            0.155412           0.0453917            0.152074           0.0705472
    128          0.159295           0.0540555            0.156311           0.0573199            0.155572           0.040137             0.15244            0.0793796
    129          0.159505           0.0376231            0.156511           0.0394489            0.155746           0.0445532            0.152736           0.0589757
    130          0.159608           0.038453             0.156639           0.0429346            0.155944           0.0413668            0.152932           0.0393544
    131          0.159825           0.0518977            0.156869           0.0299325            0.156091           0.0458389            0.153064           0.0479632
    132          0.160041           0.0424919            0.156889           0.0271107            0.156326           0.0478514            0.153332           0.0432116
    133          0.160179           0.0387296            0.157095           0.0580391            0.15649            0.0414227            0.153424           0.0139753
    134          0.160363           0.0377891            0.157372           0.048744             0.156671           0.0452799            0.153448           0.0274474
    135          0.160494           0.0365165            0.157501           0.00392829           0.156867           0.0300189            0.153653           0.0312487
    136          0.160668           0.0400022            0.157405           0.00132787           0.156921           0.0278947            0.153709           0.0413668
    137          0.160828           0.0333075            0.157512           0.0108996            0.157099           0.0347146            0.153997           0.0297394
    138          0.160945           0.0297112            0.157496           0.0238464            0.15721            0.0329258            0.153956          -0.0099504
    139          0.161075           0.0309837            0.157711           0.014496             0.157374           0.0272797            0.153914           0.0125218
    140          0.161203           0.0201947            0.157617           0.0164324            0.157438           0.0149815            0.154061           0.017553
    141          0.161243           0.00979307           0.157848           0.0433219            0.157499           0.0215219            0.154061          -0.0144784
    142          0.161285           0.0181476            0.157978           0.038619             0.157617           0.028845             0.15394           -0.00911188
    143          0.161395           0.0222419            0.15817            0.0368485            0.157739           0.0233667            0.153985          -0.032814
    144          0.16147            0.0166537            0.158285           0.038785             0.157812           0.0115156            0.153667          -0.0221368
    145          0.161533           0.0231271            0.158493           0.0451477            0.157835           0.0119069            0.1538            -0.000670813
    146          0.161663           0.0172624            0.158661           0.024787             0.157911           0.0220809            0.153661          -0.0583049
    147          0.161677           0.0111763            0.158699           0.00796724           0.158019           0.0246524            0.153314          -0.0788206
    148          0.161756           0.0216886            0.158727           0.0063074            0.158116           0.0227518            0.153004          -0.0437147
    149          0.161858           0.0230165            0.158752           0.0293239            0.158209           0.0211306            0.15295           -0.00626092
    150          0.161948           0.0145513            0.158972           0.02783              0.158292           0.0160995            0.152952           0.00609322
    151          0.161979           0.00901847           0.158984           0.017539             0.158343           0.0153169            0.153001           0.00301866
    152          0.162023           0.0117295            0.159118           0.0309837            0.15842            0.0119628            0.152977          -0.0236462
    153          0.162077           0.00265575           0.159242           0.00780126           0.158442           0.0110684            0.152804          -0.0224163
    154          0.162045           0.00320903           0.159183           0.00697133           0.158512           0.0144225            0.15279           -0.00654043
    155          0.162104           0.00437092           0.1593             0.0202501            0.158563           0.00972679           0.152749          -0.00218014
    156          0.162082           0.000995905          0.159352           0.00874183           0.158593           0.00866467           0.152772          -0.00458389
    157          0.162112           0.00536682           0.159373          -0.0104017            0.158635           0.00698764           0.152711          -0.00967089
    158          0.162126          -0.00343034           0.159265           0.00331968           0.158652           0.000782616          0.152692          -0.0121864
    159          0.162084          -0.010623             0.159401           0.00171517           0.158641           0.0105653            0.15261           -0.0160436
    160          0.162038          -0.00271107           0.159279          -0.00448157           0.15874            0.01582              0.152558          -0.00888828
    161          0.162061           0.000940577          0.159363           0.0265575            0.158773           0.00888828           0.152536          -0.0120746
    162          0.162046          -0.003541             0.159501           0.00503485           0.158814           0.00788206           0.152457          -0.0128014
    163          0.162031           0.000165984          0.159405          -0.0211353            0.158839           0.00844107           0.152429          -0.0243729
    164          0.162047           0.00774593           0.159325          -0.003541             0.158884           0.0110684            0.152254          -0.0336525
    165          0.162096           0.00746929           0.159376          -0.00918446           0.158931           0.00665223           0.152148          -0.0124659
    166          0.162109           0.000719265          0.159248          -0.0187009            0.158939           0.00737895           0.15215            0.00771435
    167          0.162102           0.00271107           0.15922           -0.0257829            0.158993           0.00659633           0.152213           0.00190064
    168          0.162132           0.00254509           0.159033          -0.00912913           0.158994           0.000614912          0.152166          -0.00972679
    169          0.162123          -0.0128914            0.159144           0.0080779            0.158998           0.00184474           0.152132          -0.00944729
    170          0.162025          -0.0153259            0.1591            -0.0132787            0.15901            0.0049752            0.152087          -0.0112361
    171          0.161995          -0.00514551           0.159033          -0.0338054            0.159039           0.00424848           0.152038          -0.00961499
    172          0.161982           0.000663937          0.158819          -0.0241784            0.159045           0.00229195           0.152007           0.00771435
    173          0.162001          -0.00652871           0.158832          -0.00282173           0.159058           0.00391308           0.152102          -0.00268325
    174          0.161927          -0.00437092           0.158795          -0.0115636            0.159078           0.00307456           0.151985          -0.0143107
    175          0.161965          -0.0100697            0.158735          -0.0410534            0.159084          -0.0051429            0.151983           0.00301866
    176          0.161843          -0.0163218            0.158453          -0.0461989            0.159035          -0.00844107           0.15201            0.000223604
    177          0.161829          -0.00984839           0.15835           -0.0246763            0.159014          -0.00111802           0.151985           0.00458389
    178          0.161761          -0.0080779            0.158247          -0.00918446           0.159026           0.00352177           0.152048          -0.0178884
    179          0.161761          -0.00154919           0.158274          -0.00116189           0.159043           0.00117392           0.151836          -0.0496402
    180          0.161748          -0.00409428           0.158238          -0.0161558            0.159035          -0.00106212           0.151635          -0.0165467
    181          0.161727          -0.0104017            0.158139          -0.0141087            0.159034          -0.00206834           0.151698           0.00693174
    182          0.161662          -0.0115636            0.15812           -0.00116189           0.159018          -0.000726714          0.151692          -0.00475159
    183          0.161631          -0.00741396           0.158129           0.00221312           0.159028           0.00307456           0.151658          -0.00368947
    184        nan                nan                  nan                nan                    0.159044           0.00380128           0.151662           0.000782616
