  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     27          0.0911327          0.3283               0.0807775          0.311591             0.0945268          0.334339             0.0798455          0.357684
     28          0.092516           0.324947             0.082311           0.347868             0.0959158          0.327967             0.0815015          0.371782
     29          0.0938406          0.330719             0.0836764          0.367325             0.0972598          0.321764             0.0829437          0.36868
     30          0.0952719          0.336985             0.085372           0.367545             0.0985972          0.321425             0.0845739          0.35103
     31          0.0966488          0.338634             0.0867392          0.360124             0.0999384          0.315392             0.085869           0.366481
     32          0.0980939          0.340063             0.088373           0.353584             0.101225           0.308963             0.0876279          0.363944
     33          0.0994826          0.333412             0.0896858          0.348032             0.102513           0.308512             0.0889018          0.341218
     34          0.100872           0.341492             0.0912733          0.358476             0.103796           0.30417              0.0904714          0.340767
     35          0.102328           0.34446              0.0926731          0.348857             0.105048           0.314207             0.0917415          0.358023
     36          0.103743           0.339568             0.0941805          0.327311             0.106415           0.321876             0.0934549          0.356275
     37          0.105158           0.333412             0.0954007          0.352594             0.10773            0.318211             0.0947105          0.364959
     38          0.106521           0.337259             0.0971187          0.345229             0.109067           0.31838              0.0964962          0.324978
     39          0.107969           0.346329             0.0982776          0.340228             0.110383           0.313474             0.0974186          0.287986
     40          0.109407           0.339293             0.099954           0.393817             0.111679           0.30823              0.0988961          0.338342
     41          0.110796           0.337699             0.101559           0.391399             0.112952           0.307835             0.100238           0.333775
     42          0.112221           0.340887             0.103216           0.392114             0.114244           0.306087             0.101678           0.311895
     43          0.113637           0.337644             0.104827           0.38266              0.115503           0.29588              0.102837           0.340654
     44          0.115035           0.339898             0.106404           0.374745             0.11671            0.28308              0.104516           0.342403
     45          0.116469           0.341821             0.10795            0.370568             0.117862           0.283813             0.105691           0.326106
     46          0.117884           0.34413              0.109493           0.361499             0.119075           0.282911             0.107234           0.360673
     47          0.119337           0.346713             0.110962           0.39695              0.120219           0.275467             0.108696           0.345504
     48          0.120773           0.366995             0.1128             0.391674             0.12137            0.280711             0.110113           0.314997
     49          0.122395           0.376339             0.114226           0.377493             0.122558           0.282516             0.111321           0.313249
     50          0.123909           0.364906             0.115946           0.386672             0.123725           0.282854             0.112723           0.312628
     51          0.125436           0.35177              0.117449           0.376614             0.124916           0.2762               0.113926           0.312516
     52          0.126841           0.338084             0.119085           0.362488             0.126026           0.270279             0.115328           0.323794
     53          0.128254           0.332917             0.120469           0.344405             0.127168           0.26261              0.116625           0.316576
     54          0.129615           0.321045             0.121955           0.346438             0.128215           0.248174             0.117966           0.299489
     55          0.130929           0.320935             0.123356           0.364741             0.129236           0.249809             0.11912            0.30135
     56          0.132289           0.311921             0.124994           0.370678             0.130297           0.257366             0.120477           0.288042
     57          0.133528           0.303017             0.126445           0.363477             0.131381           0.27073              0.121521           0.273381
     58          0.134814           0.299059             0.128023           0.321979             0.132553           0.270223             0.122755           0.276031
     59          0.13602            0.288781             0.129128           0.308348             0.133633           0.2634               0.123821           0.252798
     60          0.137221           0.288726             0.130593           0.341327             0.134748           0.269377             0.124862           0.262272
     61          0.138427           0.29109              0.131973           0.34358              0.135877           0.264471             0.126007           0.274734
     62          0.139647           0.290595             0.133456           0.327421             0.136952           0.251727             0.127151           0.259565
     63          0.140848           0.288012             0.134701           0.311152             0.137975           0.243155             0.12817            0.304057
     64          0.142047           0.285483             0.136049           0.302687             0.138978           0.239828             0.129685           0.259452
     65          0.143227           0.278613             0.137224           0.29109              0.139974           0.232723             0.130332           0.231765
     66          0.144369           0.277129             0.138475           0.295597             0.140917           0.216934             0.131617           0.277102
     67          0.145537           0.266301             0.139687           0.29818              0.141781           0.199171             0.132641           0.270448
     68          0.146588           0.258716             0.140959           0.295322             0.142577           0.193532             0.13387            0.263963
     69          0.147693           0.258001             0.142148           0.288506             0.143394           0.188006             0.134841           0.231201
     70          0.148738           0.249372             0.143364           0.290155             0.144144           0.188739             0.135797           0.249471
     71          0.149771           0.246349             0.144566           0.280592             0.144967           0.199115             0.13692            0.25449
     72          0.150791           0.23739              0.145702           0.276744             0.145803           0.186934             0.137918           0.215017
     73          0.151749           0.231948             0.146872           0.277733             0.146525           0.175882             0.138711           0.208475
     74          0.152724           0.232113             0.148016           0.282021             0.147269           0.179265             0.139655           0.216426
     75          0.153683           0.229915             0.149222           0.262453             0.148019           0.171822             0.140515           0.226238
     76          0.15464            0.228376             0.150203           0.241237             0.148701           0.170299             0.14154            0.220092
     77          0.155586           0.223814             0.151233           0.235521             0.149438           0.169792             0.142349           0.194321
     78          0.156505           0.211117             0.152166           0.228431             0.150115           0.164209             0.14316            0.194321
     79          0.157346           0.20639              0.153136           0.235631             0.150806           0.165619             0.143968           0.172837
     80          0.158225           0.200949             0.15413            0.239423             0.151496           0.155638             0.1446             0.195957
     81          0.15902            0.197431             0.155131           0.235411             0.152103           0.148363             0.145601           0.207742
     82          0.15987            0.197596             0.156092           0.250526             0.152732           0.148589             0.146331           0.167705
     83          0.160667           0.189131             0.157219           0.22876              0.153341           0.135957             0.146999           0.175149
     84          0.161446           0.186933             0.157998           0.183855             0.153865           0.130995             0.147791           0.161164
     85          0.162225           0.180337             0.158751           0.209578             0.154433           0.129416             0.148342           0.127442
     86          0.162949           0.173522             0.159744           0.219526             0.154943           0.122254             0.148853           0.129754
     87          0.163671           0.171653             0.160581           0.205346             0.155452           0.127837             0.149423           0.143457
     88          0.164379           0.159945             0.161456           0.212711             0.156009           0.119266             0.150048           0.14498
     89          0.165003           0.155768             0.162353           0.174401             0.156446           0.106916             0.150631           0.12186
     90          0.165677           0.156867             0.162909           0.14549              0.1569             0.108608             0.151064           0.120901
     91          0.166311           0.150437             0.163566           0.16753              0.157351           0.107931             0.151639           0.149096
     92          0.166931           0.148458             0.164305           0.178743             0.157799           0.108608             0.152306           0.128288
     93          0.167548           0.1456               0.165055           0.154009             0.158256           0.102123             0.152708           0.109679
     94          0.168144           0.141917             0.165588           0.140928             0.15865            0.0998674            0.15322            0.0839089
     95          0.16873            0.136806             0.16623            0.146094             0.159088           0.101728             0.153407           0.110018
     96          0.169284           0.129056             0.166806           0.150986             0.159498           0.091578             0.154137           0.140694
     97          0.169806           0.12224              0.167488           0.140103             0.159851           0.0810894            0.15458            0.0788902
     98          0.170303           0.118393             0.167973           0.11394              0.160174           0.0792849            0.154794           0.0873487
     99          0.170793           0.119547             0.168437           0.112731             0.160512           0.0734203            0.155308           0.106409
    100          0.171299           0.114545             0.168913           0.119547             0.160785           0.0663151            0.155681           0.0902246
    101          0.171747           0.104597             0.169434           0.111687             0.161065           0.062255             0.156059           0.0993035
    102          0.172171           0.102178             0.169844           0.0969016            0.161304           0.060225             0.156509           0.0881382
    103          0.172599           0.102013             0.170241           0.104542             0.161566           0.0581949            0.156794           0.0642851
    104          0.173021           0.0942634            0.170715           0.0959672            0.161789           0.0547551            0.157044           0.0385146
    105          0.173384           0.087228             0.171041           0.0726625            0.162023           0.0473679            0.157115           0.0390222
    106          0.173748           0.0887669            0.17132            0.0800826            0.162184           0.0363154            0.15737            0.0672738
    107          0.174124           0.0892067            0.171708           0.0774993            0.162325           0.0366538            0.157676           0.0674429
    108          0.174491           0.0873379            0.171966           0.0438064            0.162489           0.0385146            0.157932           0.065864
    109          0.174852           0.079588             0.172073           0.0436415            0.162646           0.0327064            0.158224           0.049398
    110          0.175154           0.0715632            0.17233            0.0804124            0.162762           0.0287591            0.158343           0.0322553
    111          0.175448           0.0663416            0.172743           0.0881074            0.162886           0.029323             0.158493           0.0445484
    112          0.175707           0.0579871            0.173064           0.0533151            0.163006           0.0310147            0.158715           0.02109
    113          0.175931           0.0539747            0.173188           0.0497425            0.163144           0.0328756            0.158669           0.00524431
    114          0.176157           0.0484783            0.173478           0.067276             0.16328            0.0271802            0.158758           0.0399808
    115          0.176335           0.0373756            0.173748           0.0482584            0.163371           0.0256576            0.159002           0.0192855
    116          0.176469           0.0341876            0.173881           0.0448507            0.163494           0.0266163            0.158919          -0.0142104
    117          0.17662            0.0415528            0.174122           0.0303402            0.163593           0.0224998            0.158884           0.0189472
    118          0.176815           0.0411131            0.174133           0.0512265            0.163682           0.0195111            0.159077           0.0371613
    119          0.176963           0.0306699            0.174549           0.0668913            0.163755           0.0173119            0.159193           0.0221614
    120          0.17707            0.0289661            0.174691           0.0239094            0.163826           0.0133645            0.159262          -0.00496236
    121          0.177204           0.0316593            0.174748           0.035122             0.163867           0.0109961            0.159152          -0.015169
    122          0.177334           0.0270973            0.174984           0.0328685            0.163918           0.0130826            0.159135           0.0145487
    123          0.17743            0.0227551            0.175022           0.00175885           0.163976           0.0128006            0.159273           0.0351876
    124          0.177524           0.0220956            0.174998           0.0155548            0.164024           0.0109397            0.159428           0.00778188
    125          0.177614           0.0176435            0.175152           0.0245689            0.164067           0.0099811            0.159338           0.000394733
    126          0.177671           0.0163243            0.175203           0.0158296            0.164107           0.0119548            0.159432          -0.0102067
    127          0.17775            0.0190725            0.175284           0.0172587            0.164167           0.0122367            0.159253          -0.01906
    128          0.17783            0.0148403            0.175347           0.0172037            0.164209           0.00253757           0.159273          -0.00699241
    129          0.177874           0.00857439           0.175427           0.0178633            0.164188           0.000733075          0.159195           0.00902246
    130          0.177901           0.00774993           0.175496           0.0101134            0.164215           0.00484957           0.159348          -0.00180449
    131          0.177938           0.00439712           0.175511           0.00346274           0.164228           0.00231201           0.15918           -0.0268982
    132          0.177938           0.00225353           0.175525          -0.0100584            0.164235           0.00242479           0.159124          -0.0178194
    133          0.177957           0.00406734           0.175427          -0.0124219            0.164248           0.00462401           0.159031          -0.0283644
    134          0.177972           0.00346274           0.175421          -0.0144555            0.164273           0.00682324           0.158887          -0.0135901
    135          0.177986           0.00335281           0.175307          -0.0166541            0.164305           0.00609016           0.158918           0.00552626
    136          0.178             -0.000604605          0.175282          -5.49641e-05          0.164324           0.0029323            0.158934          -0.0100375
    137          0.177981          -0.00346274           0.175306          -0.00445209           0.16433            0.00186088           0.158834          -0.0132517
    138          0.177971          -0.00324288           0.175245          -0.0232498            0.164339           0.00163532           0.158823           0.00372177
    139          0.177954          -0.00384748           0.175113          -0.0193473            0.164343           0.0023684            0.158865          -0.00738714
    140          0.177939          -0.00384748           0.175084          -0.0255583            0.164359           0.00265035           0.158762          -0.0076127
    141          0.177922          -0.00329784           0.1749            -0.0261079            0.164365           0.00101503           0.158802           0.0138156
    142          0.177911          -0.00533151           0.174866          -0.00923396           0.164368          -0.000620294          0.158877          -0.00744353
    143          0.177877          -0.00818964           0.174823          -0.00939885           0.16436            0.000507514          0.15874           -0.0190036
    144          0.177843          -0.0070354            0.174788          -0.0181381            0.164372          -0.000902246          0.158718          -0.0117856
    145          0.177819          -0.00500173           0.174672          -0.0202268            0.164353          -0.00338342           0.158642          -0.0107706
    146          0.177801          -0.00445209           0.174619          -0.00390245           0.164344          -0.00163532           0.158629          -0.00186088
    147          0.177782          -0.00643079           0.174639          -0.0115425            0.164339          -0.000451123          0.158626          -0.00366538
    148          0.177748          -0.00923396           0.174523          -0.0280866            0.16434            0.000225562          0.158598          -0.00676685
    149          0.177705          -0.00742015           0.174405          -0.0215459          nan                nan                  nan                nan
    150          0.177686          -0.00637583           0.174344          -0.0070354          nan                nan                  nan                nan
    151          0.177652          -0.0070354            0.174346          -0.00384748         nan                nan                  nan                nan
    152          0.177627          -0.00582619           0.174312          -0.00835454         nan                nan                  nan                nan
